name,dataset,nGen,Npos-Nneg/Ntotal,XS,weight,boosted_dataset,globalTag,isData,generator,additionalSelection,run
,,,,,,,,,,,
TTbb_Powheg_Openloops_new_pmx,/TTbb_Powheg_Openloops/asaibel-RunIIFall17MiniAODv2-PU2017_12Apr2018_new_pmx_94X_mc2017_realistic_v14-v1-18783c0a07109245951450a1a4f55409/USER,5311500,11.6539811042,1.0,1.6155057369e-05,/TTbb_Powheg_Openloops/asaibel-RunIIFall17MiniAODv2-PU2017_12Apr2018_new_pmx_94X_mc2017_realistic_v14-v1-18783c0a07109245951450a1a4f55409/USER,94X_mc2017_realistic_v17,FALSE,notSpecified,NONE,

