name,dataset,nGen,Npos-Nneg/Ntotal,XS,weight,boosted_dataset,globalTag,isData,generator,additionalSelection,run
,,,,,,,,,,,
TTHHTo4b_5f_LO_TuneCP5_13TeV_madgraph_pythia8,/TTHHTo4b_5f_LO_TuneCP5_13TeV_madgraph_pythia8/RunIIFall17MiniAODv2-PU2017_12Apr2018_94X_mc2017_realistic_v14-v1/MINIAODSIM,9888000,1,0.000775,7.83778317152E-08,NONE,94X_mc2017_realistic_v17,FALSE,MadGraph,NONE,
